POSLOG: Task 3.1 started with visuals: False
POSLOG: X: -215.77, Y:-5.019987, Z: 38.88
POSLOG: X: -215.8417, Y:-4.867552, Z: 38.81067
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.7719
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8819, Y:-4.867552, Z: 38.77189
POSLOG: X: -215.8818, Y:-4.867552, Z: 38.77189
