POSLOG: Task 2.1 started with visuals: False
POSLOG: X: -200.5, Y:-4.919981, Z: 52.11
POSLOG: X: -200.5731, Y:-4.867552, Z: 52.09739
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
POSLOG: X: -200.6541, Y:-4.867552, Z: 52.08337
