POSLOG: Task 3.2 started with visuals: True
POSLOG: X: -261.4, Y:-4.917552, Z: 57.139
POSLOG: X: -261.4, Y:-4.917552, Z: 57.139
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13899
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13897
POSLOG: X: -261.4001, Y:-4.917552, Z: 57.13896
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13896
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4001, Y:-4.917552, Z: 57.13895
POSLOG: X: -261.4001, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13894
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13893
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4001, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13892
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.1389
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13888
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13887
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13887
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13887
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13887
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13885
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13884
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13884
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13884
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13883
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.4, Y:-4.917552, Z: 57.13881
POSLOG: X: -261.5965, Y:-4.917552, Z: 57.14021
POSLOG: X: -261.998, Y:-4.917552, Z: 57.11092
POSLOG: X: -262.282, Y:-4.917552, Z: 57.08974
POSLOG: X: -262.5969, Y:-4.917552, Z: 57.0598
POSLOG: X: -262.916, Y:-4.917552, Z: 57.03226
POSLOG: X: -263.1571, Y:-4.917552, Z: 57.01468
POSLOG: X: -263.3909, Y:-4.917552, Z: 57.00328
POSLOG: X: -263.703, Y:-4.917552, Z: 56.98963
POSLOG: X: -264.0085, Y:-4.917552, Z: 56.9743
POSLOG: X: -264.2204, Y:-4.917552, Z: 56.95962
POSLOG: X: -264.4672, Y:-4.917552, Z: 56.93883
POSLOG: X: -264.7458, Y:-4.917552, Z: 56.90993
POSLOG: X: -265.0701, Y:-4.917552, Z: 56.84864
POSLOG: X: -265.3111, Y:-4.917552, Z: 56.79189
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.7902
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79019
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79019
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79019
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79019
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79019
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3181, Y:-4.917552, Z: 56.79017
POSLOG: X: -265.3918, Y:-4.917552, Z: 56.7957
POSLOG: X: -265.462, Y:-4.917552, Z: 56.80102
POSLOG: X: -265.532, Y:-4.917552, Z: 56.80618
POSLOG: X: -265.6343, Y:-4.917552, Z: 56.81387
POSLOG: X: -265.7302, Y:-4.917552, Z: 56.82062
POSLOG: X: -265.8023, Y:-4.917552, Z: 56.82651
POSLOG: X: -265.8828, Y:-4.917552, Z: 56.83347
POSLOG: X: -265.9425, Y:-4.917552, Z: 56.83869
POSLOG: X: -266.0066, Y:-4.917552, Z: 56.84375
POSLOG: X: -266.0977, Y:-4.917552, Z: 56.85072
POSLOG: X: -266.1887, Y:-4.917552, Z: 56.85551
POSLOG: X: -266.2602, Y:-4.917552, Z: 56.85806
POSLOG: X: -266.3466, Y:-4.917552, Z: 56.85972
POSLOG: X: -266.4377, Y:-4.917552, Z: 56.85967
POSLOG: X: -266.5395, Y:-4.917552, Z: 56.85681
POSLOG: X: -266.6107, Y:-4.917552, Z: 56.852
POSLOG: X: -266.7256, Y:-4.917552, Z: 56.8451
POSLOG: X: -266.8077, Y:-4.917552, Z: 56.83762
POSLOG: X: -266.9353, Y:-4.917552, Z: 56.81483
POSLOG: X: -267.0699, Y:-4.917552, Z: 56.78907
POSLOG: X: -267.2182, Y:-4.917552, Z: 56.75947
POSLOG: X: -267.3457, Y:-4.917552, Z: 56.74036
POSLOG: X: -267.4827, Y:-4.917552, Z: 56.72375
POSLOG: X: -267.5821, Y:-4.917552, Z: 56.71275
POSLOG: X: -267.7041, Y:-4.917552, Z: 56.70659
POSLOG: X: -267.8518, Y:-4.917552, Z: 56.70191
POSLOG: X: -267.9667, Y:-4.917552, Z: 56.69831
POSLOG: X: -268.1003, Y:-4.917552, Z: 56.69304
POSLOG: X: -268.2684, Y:-4.917552, Z: 56.68034
POSLOG: X: -268.3821, Y:-4.917552, Z: 56.67177
POSLOG: X: -268.5074, Y:-4.917552, Z: 56.66556
POSLOG: X: -268.663, Y:-4.917552, Z: 56.64312
POSLOG: X: -268.7851, Y:-4.917552, Z: 56.63621
POSLOG: X: -268.9305, Y:-4.917552, Z: 56.62867
POSLOG: X: -269.101, Y:-4.917552, Z: 56.61746
POSLOG: X: -269.2311, Y:-4.917552, Z: 56.60822
POSLOG: X: -269.3754, Y:-4.917552, Z: 56.59796
POSLOG: X: -269.5483, Y:-4.917552, Z: 56.5938
POSLOG: X: -269.6815, Y:-4.917552, Z: 56.59372
POSLOG: X: -269.8067, Y:-4.917552, Z: 56.5939
POSLOG: X: -269.9941, Y:-4.917552, Z: 56.60981
POSLOG: X: -270.1114, Y:-4.917552, Z: 56.6247
POSLOG: X: -270.2281, Y:-4.917552, Z: 56.64408
